"angle","species","specimenId","mimicType","imageabletype","imageableid","created_at","updated_at","id","kingdom","phylum","class","order","family","genus","taxonRank","scientificName","scientificNameAuthorship","vernacularName","description","individualCount","bodylength","sex","lifeStage","form","notes","idconfidence","other","ref","disposition","numphotos","Ant.mimic.","Sex","Notes","Done.","accuracy"
"Dorsal","Ligonipes semitectus","WWS101","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.732618312231035
"Lateral","Diptera3 sp1","18","non-mimic","Specimen",18,"2017-05-31 14:11:44 UTC","2017-05-31 22:31:16 UTC",18,"Animalia","Arthropoda","Insecta","Diptera","","Diptera3","Species","Diptera3 sp1","","","Midge",1,3.4,"","","","","","","3-Jan","",2,NA,NA,NA,NA,0.22103418313195
"Lateral","Insecta1 sp1","19","non-mimic","Specimen",19,"2017-08-12 02:10:03 UTC","2017-08-12 02:10:12 UTC",19,"Animalia","Arthropoda","Insecta","","","Insecta1","Species","Insecta1 sp1","","","Tiny insect",1,1.7,"","","","","","","3-Feb","",2,NA,NA,NA,NA,0.675076448662392
"Lateral","Rhytidoponera metallica","204","model","Specimen",204,"2017-08-20 06:22:55 UTC","2017-08-20 06:22:57 UTC",204,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Rhytidoponera","Species","Rhytidoponera metallica","(Smith, 1858)","","Green headed ant",1,6.4,"","","","","1","","38-4","In collection",10,NA,NA,NA,NA,0.859294349192071
"Lateral","Crematogaster sp1","23","model","Specimen",23,"2017-06-01 12:37:07 UTC","2017-06-01 12:37:09 UTC",23,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Crematogaster","Species","Crematogaster sp1","","","Small red and black  ant",22,3.2,"","","","","1","","4-Feb","",2,NA,NA,NA,NA,0.763156579206781
"Lateral","Isopoda1 sp1","242","non-mimic","Specimen",242,"2017-06-03 15:00:27 UTC","2017-06-03 15:00:29 UTC",242,"Animalia","Arthropoda","Malacostraca","Isopoda","","","Species","Isopoda1 sp1","","","Crustacean",5,7.3,"","","","","","","45-2","",2,NA,NA,NA,NA,0.464379161257342
"Lateral","Gryllid1 sp1","243","non-mimic","Specimen",243,"2017-06-05 13:53:11 UTC","2017-06-05 13:53:13 UTC",243,"Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllid1","Species","Gryllid1 sp1","","","Cricket",1,3,"","Juvenile","","","0","","45-3","",2,NA,NA,NA,NA,0.189910154252843
"Lateral","Tapinoma sp1","244","model","Specimen",244,"2017-06-03 15:23:00 UTC","2017-06-03 15:23:01 UTC",244,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Tapinoma","Species","Tapinoma sp1","","","Small brown ant",18,2,"","","","","Ajay","","45-4","Ajay's office",3,NA,NA,NA,NA,0.786775242905339
"Lateral","Froggattella sp1","248","model","Specimen",248,"2017-08-20 06:28:15 UTC","2017-08-20 06:28:16 UTC",248,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Froggattella","Species","Froggattella sp1","","","Small red and black  ant",17,3,"","","","","","","46-2","",4,NA,NA,NA,NA,0.79314130243114
"Lateral","Polyrhachis ammon","256","model","Specimen",256,"2017-02-23 01:19:07 UTC","2017-02-23 01:19:26 UTC",256,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis ammon","(Fabricius, 1775)","","Black ant, golden thorax",2,7.4,"","","","","Ajay","","48-1","",4,NA,NA,NA,NA,0.862555331509342
"Lateral","Oxyopes elegans","260","non-mimic","Specimen",260,"2017-01-06 03:44:50 UTC","2017-01-06 03:44:51 UTC",260,"Animalia","Arthropoda","Arachnida","Araneae","Oxyopidae","Oxyopes","Species","Oxyopes elegans","(L. Koch, 1878)","Elegant Lynx Spider","Lynx spider",1,6.9,"","","","","2","","49-3","",5,NA,NA,NA,NA,0.338493379277691
"Lateral","Camponotus nigriceps","267","model","Specimen",267,"2017-08-20 06:24:14 UTC","2017-08-20 06:24:16 UTC",267,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","Species","Camponotus nigriceps","(Smith, 1858)","","Large sugar ant",2,15.3,"","","","","","","51-1","",5,NA,NA,NA,NA,0.890111750374375
"Lateral","Camponotus nigriceps","289","model","Specimen",289,"2017-08-20 06:08:04 UTC","2017-08-20 06:08:05 UTC",289,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","Species","Camponotus nigriceps","(Smith, 1858)","","Sugar ant",2,13.5,"","","","","Ajay","","55-1","",2,NA,NA,NA,NA,0.850216816578609
"Lateral","Stigmacros sp1","3","model","Specimen",3,"2017-08-20 06:25:38 UTC","2017-08-20 06:25:41 UTC",3,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Stigmacros","Species","Stigmacros sp1","","","Small black ant",1,2.3,"","","","","","","1-Mar","",2,NA,NA,NA,NA,0.830440562519718
"Lateral","Polyrhachis sp1","309","model","Specimen",309,"2017-08-20 06:11:27 UTC","2017-08-20 06:11:29 UTC",309,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis sp1","","","Golden bum",2,5,"","","","","","","59-3","",2,NA,NA,NA,NA,0.880570204547709
"Lateral","Camponotus sp2","310","model","Specimen",310,"2017-08-20 06:05:23 UTC","2017-08-20 06:05:39 UTC",310,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","Species","Camponotus sp2","","","Sugar ant",1,6.6,"","","","","","","59-4","",3,NA,NA,NA,NA,0.853425283953573
"Lateral","Tapinoma sp1","319","model","Specimen",319,"2017-01-24 03:33:03 UTC","2017-01-24 04:00:07 UTC",319,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Tapinoma","Species","Tapinoma sp1","","","Small black ant",1,2.1,"","","","","0","","61-2","",4,NA,NA,NA,NA,0.773622767470017
"Lateral","Myrmarachne erythrocephala","346","mimic","Specimen",346,"2017-01-06 03:44:58 UTC","2017-01-06 03:45:00 UTC",346,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Ant mimic spider",1,4.5,"","","forma ornata","Found on sheet while sampling leaf litter, escaped from care","1","Ant mimic","68-1","Lost",5,NA,NA,NA,NA,0.561838927833188
"Lateral","Notoncus sp1","370","model","Specimen",370,"2017-08-20 06:12:59 UTC","2017-08-20 06:13:00 UTC",370,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Notoncus","Species","Notoncus sp1","","","Black ant",2,4.1,"","","","","Query same as 35-1","","74-3","",2,NA,NA,NA,NA,0.888593110477695
"Lateral","Myrmarachne luctuosa","380","mimic","Specimen",380,"2017-01-06 03:45:01 UTC","2017-01-06 03:45:03 UTC",380,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Ant mimic spider",1,7.2,"","","","On trunk of tree","1","Ant mimic","77-1","",4,NA,NA,NA,NA,0.611145679426905
"Lateral","Coleoptera2 sp1","381","mimic","Specimen",381,"2017-01-06 03:45:04 UTC","2017-01-06 04:03:41 UTC",381,"Animalia","Arthropoda","Insecta","Coleoptera","","Coleoptera2","Species","Coleoptera2 sp1","","","Ant mimic beetle",2,6,"","","","On trunk of tree","","Ant mimic","77-2","In collection",6,NA,NA,NA,NA,0.575501992719798
"Lateral","Myrmarachne luctuosa","383","mimic","Specimen",383,"2017-01-06 03:45:06 UTC","2017-01-06 03:45:07 UTC",383,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Ant mimic spider",1,5.6,"","","","On trunk at base of tree, no ants within sight of spider.
Id uncertain, seems to have black transverse stripes of erythrocephala, but white stripe is wide like luctuosa.","0","Ant mimic","79-1","In collection",3,NA,NA,NA,NA,0.560937050630048
"Lateral","Polyrhachis sp2","384","model","Specimen",384,"2017-01-06 03:45:09 UTC","2017-01-06 03:45:10 UTC",384,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis sp2","","","Black ant, golden thorax",3,7.5,"","","","","","","79-2","",7,NA,NA,NA,NA,0.75788043300348
"Lateral","Myrmarachne erythrocephala","385","mimic","Specimen",385,"2017-02-02 01:37:42 UTC","2017-02-02 01:37:43 UTC",385,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Ant mimic spider",1,6.2,"","","forma ornata","On trunk of tree near pitfall 8","","Ant mimic","80-1","",5,NA,NA,NA,NA,0.612900052870498
"Lateral","Myrmarachne luctuosa","386","mimic","Specimen",386,"2017-08-19 08:09:05 UTC","2017-08-19 08:09:07 UTC",386,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Ant mimic spider",1,6,"Male","","","On trunk. Killed by freezing. Its opisthosoma ruptured after manipulation for photos on a hot day.
Pickled on 31-Jan-2017 in 96% ethanol","Aus Mus","Ant mimic","KS.129687","Aus Mus",20,NA,NA,NA,NA,0.683623255059389
"Lateral","Myrmarachne luctuosa","387","mimic","Specimen",387,"2017-01-13 01:35:47 UTC","2017-01-13 01:35:48 UTC",387,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Small ant mimic spider",1,4,"","juvenile","","Pickled 31-Jan-2017 in 96% ethanol.
Seems to have lateral white stripe on abdomen like erythrocephala but gold looks like luctuosa.","Aus Mus tentative","Ant mimic","AA.1409","Aus Mus",8,NA,NA,NA,NA,0.678007391584253
"Lateral","Myrmarachne luctuosa","388","mimic","Specimen",388,"2017-02-02 12:06:32 UTC","2017-08-20 07:33:20 UTC",388,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Ant-mimic spider",1,6.2,"Male","","","Found in location with lots of Dolichoderus clarki, although they weren't on the same tree. 
Died 30-Jan-2017. 
Pickled in 96% ethanol","Aus Mus","Ant mimic","KS.129706","Aus Mus",17,NA,NA,NA,NA,0.647090833374778
"Lateral","Dolichoderus clarki","390","model","Specimen",390,"2017-02-22 22:49:38 UTC","2017-02-22 22:49:39 UTC",390,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Dolichoderus","Species","Dolichoderus clarki","(Wheeler, 1935)","","",2,7.5,"","","","Frozen 19-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","","","","In collection",7,NA,NA,NA,NA,0.798131062052713
"Lateral","Eurymela rubrolimbata","393","mimic","Specimen",393,"2017-08-15 15:40:36 UTC","2017-08-15 15:40:39 UTC",393,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Eurymela","Species","Eurymela rubrolimbata","(Kirkaldy, 1906)","","",1,5.4,"","Instar","","23-1-17 10:30am Died under spectroscope. Asphyxiated by glad-wrap? Squashed?
Pickled on 31-Jan-2017 in 96% ethanol","Matt Bulbert","Ant mimic bug","","In collection",11,NA,NA,NA,NA,0.312542134451417
"Lateral","Eurymela rubrolimbata","394","non-mimic","Specimen",394,"2017-08-15 16:15:43 UTC","2017-08-15 16:15:46 UTC",394,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Eurymela","Species","Eurymela rubrolimbata","(Kirkaldy, 1906)","","",1,10.4,"","Adult","","Frozen 19-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","Matt Bulbert","","","In collection",5,NA,NA,NA,NA,0.489702962357953
"Lateral","Cosmophasis bitaeniata","397","mimic","Specimen",397,"2017-07-08 14:19:47 UTC","2017-07-08 14:19:54 UTC",397,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis bitaeniata","(Keyserling, 1882)","Green Tree Ant Cosmophasis","",1,7.4,"","","","Purchased spider","5","Ant-mimic spider","","Cassis collection",7,NA,NA,NA,NA,0.611670287073373
"Lateral","Amyciaea albomaculata","398","mimic","Specimen",398,"2017-02-02 12:24:15 UTC","2017-02-02 12:24:17 UTC",398,"Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Amyciaea","Species","Amyciaea albomaculata","(O.P.-Cambridge, 1874)","","Green ant mimicking spider",1,5.3,"","","","Purchased spider","","Ant-mimic spider","","Cassis collection",8,NA,NA,NA,NA,0.391667160307058
"Lateral","Amyciaea albomaculata","399","mimic","Specimen",399,"2017-02-01 23:13:20 UTC","2017-02-01 23:13:22 UTC",399,"Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Amyciaea","Species","Amyciaea albomaculata","(O.P.-Cambridge, 1874)","","Green ant mimicking spider",1,4.8,"","","","Purchased spider. 
Died 20-Jan-2017. 
Pickled in 96% ethanol","","Ant mimic","","Cassis collection",7,NA,NA,NA,NA,0.204654739858213
"Lateral","Cosmophasis bitaeniata","400","mimic","Specimen",400,"2017-07-09 12:41:54 UTC","2017-07-09 12:42:04 UTC",400,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis bitaeniata","(Keyserling, 1882)","Green Tree Ant Cosmophasis","",1,7.8,"","","","Purchased spider","5","Ant-mimic spider","","Cassis collection",8,NA,NA,NA,NA,0.441889953251409
"Lateral","Cosmophasis bitaeniata","401","mimic","Specimen",401,"2017-07-09 13:49:08 UTC","2017-07-09 13:49:17 UTC",401,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis bitaeniata","(Keyserling, 1882)","Green Tree Ant Cosmophasis","",1,6,"","","","Purchased spider","5","Ant-mimic spider","","Cassis collection",8,NA,NA,NA,NA,0.446287476529751
"Lateral","Myrmarachne smaragdina","4014","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.702803091627876
"Lateral","Myrmarachne smaragdina","4015","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.736866099191048
"Lateral","Myrmarachne smaragdina","4030","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.752187421376716
"Lateral","Myrmarachne smaragdina","4034","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.698626490070847
"Lateral","Myrmarachne smaragdina","4035","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.769032235353629
"Lateral","Myrmarachne smaragdina","4036","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.710190628878075
"Lateral","Coleoptera3 sp1","404","mimic","Specimen",404,"2017-04-24 13:23:23 UTC","2017-04-24 13:23:24 UTC",404,"Animalia","Arthropoda","Insecta","Coleoptera","","Coleoptera3","Species","Coleoptera3 sp1","","","Ant mimic beetle",1,11,"","","","Found by Alex.
Frozen 19-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","","Ant-mimic beetle","","In collection",4,NA,NA,NA,NA,0.596082813255858
"Lateral","Daerlac apicalis","405","mimic","Specimen",405,"2017-02-01 11:22:09 UTC","2017-02-01 23:09:59 UTC",405,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac apicalis","(Distant, 1904)","","Ant-mimic bug",1,7,"","","","It was walking around on the ground. Never attempted to fly.","0","Ant mimic bug","","Cassis collection",6,NA,NA,NA,NA,0.530537220313134
"Lateral","Poecilipta contorqua","410","mimic","Specimen",410,"2017-02-10 07:19:15 UTC","2017-02-10 07:24:05 UTC",410,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta contorqua","","","Ant-mimic spider",1,5,"Male","","","Stano Pekar says it may be Nyssus. sp
Poecilipta lugubris or similar.
Id'ed by Aus Mus (Helen Smith or Graham Milledge) as Poecilipta contorqua.
Noticed running around _fast_ on the ground. Dolichoderus scabridus a possible model - similar body and legs colours,
14 Feb 2017 - knocked out with CO2, then pickled in 96% ethanol.","Aus Mus","Ant mimic spider","KS.129707","Aus Mus",9,NA,NA,NA,NA,0.610165671052805
"Lateral","Dolichoderus clarki","412","model","Specimen",412,"2017-02-08 05:15:16 UTC","2017-08-20 07:30:47 UTC",412,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Dolichoderus","Species","Dolichoderus clarki","(Wheeler, 1935)","","",1,7.4,"","","","","3","","","In situ",10,NA,NA,NA,NA,0.830082601069482
"Lateral","Vespoidea3 sp1","416","mimic","Specimen",416,"2017-08-18 07:18:27 UTC","2017-08-18 07:18:30 UTC",416,"Animalia","Arthropoda","Insecta","Hymenoptera","","Vespoidea3","Species","Vespoidea3 sp1","","","Ant-mimic wasp",1,3.7,"","","","Collected thinking it was an ant
Pickled in 96% ethanol 1-Mar-2017","1","Ant-mimic wasp","","In collection",4,NA,NA,NA,NA,0.691313782751015
"Lateral","Leptomyrmex sp1","419","model","Specimen",419,"2017-02-19 13:09:43 UTC","2017-02-19 13:09:44 UTC",419,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Leptomyrmex","Species","Leptomyrmex sp1","","","Large red-headed ant",2,11.7,"","","","Frozen 19-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","","","","In collection",5,NA,NA,NA,NA,0.816368146492706
"Lateral","Eurymela rubrolimbata","423","mimic","Specimen",423,"2017-02-13 03:48:58 UTC","2017-02-13 03:49:00 UTC",423,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Eurymela","Species","Eurymela rubrolimbata","(Kirkaldy, 1906)","","Juvenile hopper",1,1.8,"","Early instar","","Early instar without gold colouration. 
Died in captivity,11 Feb 2017.
Frozen 19-Feb-2017
Pickled in 96% ethanol 20-Feb-2017","3","Ant mimic hopper","","In collection",4,NA,NA,NA,NA,0.318334643903004
"Lateral","Myrmarachne erythrocephala","424","mimic","Specimen",424,"2017-02-21 03:17:01 UTC","2017-08-20 07:34:53 UTC",424,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Black salticidae with red legs",1,5.7,"","","forma ornata","On a tree with lots of Dolichoderus clarki and Eurymela hoppers.
14 Feb 2017 knocked out with CO2, pickled in 96% ethanol.
ID uncertain, looks different than all others.
","0","Ant-mimic spider","","Michael Kelly",8,NA,NA,NA,NA,0.633466720914882
"Lateral","Apricia jovialis","426","mimic","Specimen",426,"2017-02-10 03:46:59 UTC","2017-02-10 03:47:01 UTC",426,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Apricia","Species","Apricia jovialis","(L. Koch, 1879)","Jovial jumper","Black jumper with gold bum and red legs",1,7.4,"","","","May be a mimic - colouration is similar to Dolichoderus scabridus.
14 Feb 2017 knocked out with CO2, pickled in 96% ethanol.","2","Ant-mimic spider","","Michael Kelly",13,NA,NA,NA,NA,0.305599391233114
"Lateral","Vespoidea4 sp1","430","non-mimic","Specimen",430,"2017-02-22 12:32:18 UTC","2017-07-03 13:25:54 UTC",430,"Animalia","Arthropoda","Insecta","Hymenoptera","Mutillidae","Vespoidea4","Species","Vespoidea4 sp1","","","",1,5.1,"","","","Walking on tree trunk, looked like an ant except it moved slightly differently
Pickled in 96% ethanol 1-Mar-2017","","","","In collection",4,NA,NA,NA,NA,0.662891333364906
"Lateral","Polyrhachis sp4","431","model","Specimen",431,"2017-08-20 06:18:56 UTC","2017-08-20 06:18:57 UTC",431,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis sp4","","","Golden-bum with gold gaster and mesosoma",1,8.4,"","","","Gaster almost looked red in sunlight.
Frozen 22-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","","","","In collection",9,NA,NA,NA,NA,0.724084745482446
"Lateral","Damoetas sp (?)","4359","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.639465989332691
"Lateral","Mantid1 sp1","437","non-mimic","Specimen",437,"2017-08-17 16:51:50 UTC","2017-08-17 16:51:53 UTC",437,"Animalia","Arthropoda","Insecta","Mantodea","Mantidae","Mantid1","Species","Mantid1 sp1","","","Ant-mimic mantid",1,8.1,"","","","Pickled in 96% ethanol 29-Mar-2017.","","","","In collection",6,NA,NA,NA,NA,0.751692971933846
"Lateral","Formicid19 sp1","438","model","Specimen",438,"2017-03-26 11:15:22 UTC","2017-03-26 11:15:24 UTC",438,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formicid19","Species","Formicid19 sp1","","","Brown ant",1,8.8,"","","","Pickled in 96% ethanol 29-Mar-2017.
Probably in Ectaheteromorph group (Ectatomma,Heteroponera,Rhytidoponera, Gnaptogenys,etc.)","","","","In collection",4,NA,NA,NA,NA,0.808082504895156
"Lateral","Alydid3 sp1","444","mimic","Specimen",444,"2017-03-24 05:27:51 UTC","2017-03-24 05:41:51 UTC",444,"Animalia","Arthropoda","Insecta","Hemiptera","Alydidae","Alydid3","Species","Alydid3 sp1","","","Ant-mimic bug",1,13.6,"","5th instar","","","","Ant mimic bug","BBQKN17 L6 Sweep","Shofner collection",10,NA,NA,NA,NA,0.802993012495496
"Lateral","Alydid2 sp1","446","non-mimic","Specimen",446,"2017-03-24 05:12:32 UTC","2017-08-20 07:29:29 UTC",446,"Animalia","Arthropoda","Insecta","Hemiptera","Alydidae","Alydid2","Species","Alydid2 sp1","","","Ant-mimic bug",1,11.4,"","5th instar","","","","","BBQKN17 L6 Hsweep","Shofner collection",8,NA,NA,NA,NA,0.655803251285037
"Lateral","Mantid2 sp1","454","non-mimic","Specimen",454,"2017-08-17 17:52:31 UTC","2017-08-17 17:52:33 UTC",454,"Animalia","Arthropoda","Insecta","Mantodea","Mantidae","Mantid2","Species","Mantid2 sp1","","","Mantid ant-mimic",1,14,"","","","Mimic of large red Rhytidoponera (according to Chris Burnell, ant taxonomist)","","","","Lost",9,NA,NA,NA,NA,0.712711757806446
"Lateral","Cosmophasis thalassina","457","non-mimic","Specimen",457,"2017-07-07 06:11:18 UTC","2017-07-07 06:11:20 UTC",457,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis thalassina","(C.L. Koch, 1846)","","Possible ant-mimic spider",1,2.5,"","","","Pickled in 96% ethanol 29-Mar-2017.","","","JMQK64","QM collection",9,NA,NA,NA,NA,0.437866734484547
"Lateral","Ligonipes sp1","458","mimic","Specimen",458,"2017-08-17 16:28:07 UTC","2017-08-17 16:28:11 UTC",458,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Ligonipes","Species","Ligonipes sp1","(Karsch, 1878)","","Brown/tan jumper with fluffy front legs",1,3.5,"","Juvenile","","Collected by Barbara Baehr.
Pickled in 96% ethanol 29-Mar-2017.","Robert Whyte","Ant-mimic spider","JMQK65, RW#34","QM collection",8,NA,NA,NA,NA,0.469144202070455
"Lateral","Riptortus abdominalis","462","mimic","Specimen",462,"2017-03-27 00:54:46 UTC","2017-03-27 00:54:51 UTC",462,"Animalia","Arthropoda","Insecta","Hemiptera","Alydidae","Riptortus","Species","Riptortus abdominalis","(Westwood, 1842)","","",1,11.1,"","5th instar","","Multiple photos in different environments to compare morphometric precision. Later instar possibly mimicking queen.
Pickled in 96% ethanol 29-Mar-2017.","","Ant mimic bug","","In collection",13,NA,NA,NA,NA,0.419461487375792
"Lateral","Corinnid1 sp1","469","mimic","Specimen",469,"2017-08-17 12:07:30 UTC","2017-08-17 12:07:37 UTC",469,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Corinnid1","Species","Corinnid1 sp1","","","Strobe ant mimic?",1,3.9,"","","","Looks like a strobe ant (Opisthopsis sp).
Found by sweeping.","Robert Whyte","Possible ant-mimic spider","JMQK69","QM collection",10,NA,NA,NA,NA,0.427730565348681
"Lateral","Cosmophasis bitaeniata","473","mimic","Specimen",473,"2017-07-09 14:39:51 UTC","2017-07-09 14:39:59 UTC",473,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis bitaeniata","(Keyserling, 1882)","Green Tree Ant Cosmophasis","",1,5.3,"","","","","1","Ant-mimic spider","JMQK70","QM collection",8,NA,NA,NA,NA,0.617149993248427
"Lateral","Myrmarachne macleayana","479","mimic","Specimen",479,"2017-03-19 23:57:21 UTC","2017-03-19 23:57:24 UTC",479,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne macleayana","(Bradley, 1876)","","Golden bum ant mimicking jumper",1,4.7,"","Juvenile","","Id uncertain, golden bum + no abdominal constriction.","0","Ant-mimic spider","","In RNAlater, freezer in Darrel Kemp's lab",7,NA,NA,NA,NA,0.381167309324864
"Lateral","Reduviid1 sp1","488","non-mimic","Specimen",488,"2017-08-17 12:50:31 UTC","2017-08-17 12:50:32 UTC",488,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Reduviid1","Species","Reduviid1 sp1","","","Possible ant-mimic bug",1,3,"","Early instar","","Pickled in 96% ethanol 29-Mar-2017.","Ryan","","","In collection",9,NA,NA,NA,NA,0.780599444130263
"Lateral","Corinnid1 sp1","489","mimic","Specimen",489,"2017-08-17 12:13:15 UTC","2017-08-17 12:13:16 UTC",489,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Corinnid1","Species","Corinnid1 sp1","","","Possible strobe ant mimic",1,4,"","","","Pickled in 96% ethanol 29-Mar-2017.","0","Ant-mimic spider","JMQK72","QM collection",9,NA,NA,NA,NA,0.538291022793431
"Lateral","Reduviid1 sp1","490","mimic","Specimen",490,"2017-08-17 12:20:40 UTC","2017-08-17 12:20:42 UTC",490,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Reduviid1","Species","Reduviid1 sp1","","","Ant-mimic bug",1,2.6,"","Early instar","","Pickled in 96% ethanol 29-Mar-2017.","Ryan","Ant mimic bug","","In collection",8,NA,NA,NA,NA,0.786319488404639
"Lateral","Cosmophasis bitaeniata","492","mimic","Specimen",492,"2017-07-09 07:47:00 UTC","2017-07-09 07:47:03 UTC",492,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis bitaeniata","(Keyserling, 1882)","Green Tree Ant Cosmophasis","",1,7,"","","","In 80% ethanol to match specimens in RNAlater","","Ant-mimic spider","","In RNAlater, freezer in Darrel Kemp's lab",9,NA,NA,NA,NA,0.457375904319322
